,Unnamed: 0,Product Name,Product Page,Product Image,Category,Site,Price,Discount Price
265,265,Bindas Collection Casual Half Sleeves Shirt For Boys Blue (IL-0236),https://www.ishopping.pk/bindas-collection-casual-half-sleeves-shirt-boys-blue-il-0236-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_casual_half_sleeves_shirt_for_boys_blue_il-0236_new.jpg,Boy's Clothing,ishopping,749,-1
266,266,Bindas Collection Stretchable Denim Jeans For Boys Blue (IL-0235),https://www.ishopping.pk/bindas-collection-stretchable-denim-jeans-boys-blue-il-0235-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_stretchable_denim_jeans_for_boys_blue_il-0235_new.jpg,Boy's Clothing,ishopping,699,-1
267,267,Bindas Collection Cotton Pant For Boys Dark Blue (IL-0232),https://www.ishopping.pk/bindas-collection-cotton-pant-boys-dark-blue-il-0232-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_cotton_pant_for_boys_dark_blue_il-0232_new.jpg,Boy's Clothing,ishopping,799,-1
268,268,Bindas Collection Cotton Pant For Boys Navy Blue (IL-0231),https://www.ishopping.pk/bindas-collection-cotton-pant-boys-navy-blue-il-0231-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_cotton_pant_for_boys_navy_blue_il-0231_new.jpg,Boy's Clothing,ishopping,799,-1
269,269,Bindas Collection Cotton Pant For Boys Dark Green (IL-0230),https://www.ishopping.pk/bindas-collection-cotton-pant-boys-dark-green-il-0230-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_cotton_pant_for_boys_dark_green_il-0230_new.jpg,Boy's Clothing,ishopping,799,-1
270,270,Bindas Collection Cotton Pant For Boys Fawn (IL-0229),https://www.ishopping.pk/bindas-collection-cotton-pant-boys-fawn-il-0229-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_cotton_pant_for_boys_fawn_il-0229_new.jpg,Boy's Clothing,ishopping,799,-1
271,271,Bindas Collection Pack Of 2 Cotton T-Shirts For Boys Mulicolor (IL-0226),https://www.ishopping.pk/bindas-collection-pack-2-cotton-t-shirts-boys-mulicolor-il-0226-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_2_cotton_t-shirts_for_boys_mulicolor_il-0226_new.jpg,Boy's Clothing,ishopping,449,-1
272,272,Bindas Collection Pack Of 6 Cotton Shirts & Shorts For Kids Mulicolor (IL-0224),https://www.ishopping.pk/bindas-collection-pack-6-cotton-shirts-shorts-kids-mulicolor-il-0224-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_6_cotton_shirts_shorts_for_kids_mulicolor_il-0224_new.jpg,Boy's Clothing,ishopping,1149,-1
273,273,Bindas Collection Pack Of 3 Cotton T-Shirts For Boys Mulicolor (IL-0223),https://www.ishopping.pk/bindas-collection-pack-3-cotton-t-shirts-boys-mulicolor-il-0223-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_3_cotton_t-shirts_for_boys_mulicolor_il-0223_new.jpg,Boy's Clothing,ishopping,399,-1
274,274,Bindas Collection Pack Of 3 Cotton Sando For Boys Mulicolor (IL-0221),https://www.ishopping.pk/bindas-collection-pack-3-cotton-sando-boys-muli-il-0221-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_3_cotton_sando_for_boys_mulicolor_il-0221_new.jpg,Boy's Clothing,ishopping,499,-1
275,275,Bindas Collection Pack Of 3 Cotton Sando For Boys Mulicolor (IL-0219),https://www.ishopping.pk/bindas-collection-pack-3-cotton-sando-boys-muli-il-0219-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_3_cotton_sando_for_boys_mulicolor_il-0219_new.jpg,Boy's Clothing,ishopping,549,-1
276,276,Bindas Collection Pack Of 6 Cotton Shirts & Shorts For Kids Mulicolor (IL-0216),https://www.ishopping.pk/bindas-collection-pack-6-cotton-shirts-shorts-kids-mulicolor-il-0216-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_6_cotton_shirts_shorts_for_kids_mulicolor_il-0216_new.jpg,Boy's Clothing,ishopping,1049,-1
277,277,Bindas Collection Pack Of 3 Cotton T-Shirts For Kids Mulicolor (IL-0215),https://www.ishopping.pk/bindas-collection-pack-3-cotton-t-shirts-kids-mulicolor-il-0215-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/i/bindas_collection_pack_of_3_cotton_t-shirts_for_kids_mulicolor_il-0215_new.jpg,Boy's Clothing,ishopping,499,-1
278,278,Bhai Bhai Garments Stretchable Narrow Jeans For Boy Black,https://www.ishopping.pk/bhai-bhai-garments-narrow-jeans-for-boy-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/h/bhai_bhai_garments_stretchable_narrow_jean_for_boy_black_new_1.jpg,Boy's Clothing,ishopping,599,-1
279,279,Bhai Bhai Garments Stretchable Narrow jeans For Boy Blue,https://www.ishopping.pk/bhai-bhai-garments-narrow-jean-for-boy-blue-price-n-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/h/bhai_bhai_garments_stretchable_narrow_jean_for_boy_blue_new.jpg,Boy's Clothing,ishopping,599,-1
280,280,Ifraj Cotton Round Neck T-Shirt For Boys,https://www.ishopping.pk/ifraj-cotton-round-neck-t-shirt-for-boys-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/f/ifraj_cotton_round_neck_t-shirt_for_boys_new.jpg,Boy's Clothing,ishopping,599,-1
281,281,Ifraj Round Neck T-Shirt For Boys,https://www.ishopping.pk/ifraj-round-neck-t-shirt-for-boys-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/f/ifraj_round_neck_t-shirt_for_boys_new.jpg,Boy's Clothing,ishopping,799,-1
282,282,C-Tees Pack Of 3 Raglan T-Shirt For Boys Multi (CKT10064),https://www.ishopping.pk/c-tees-pack-of-3-raglan-t-shirt-boys-ckt10064-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_raglan_t-shirt_for_boys_multi_ckt10064__1.jpg,Boy's Clothing,ishopping,784,549
283,283,C-Tees Pack Of 3 Superhero Print T-Shirt For Kids Multi (CKT10099),https://www.ishopping.pk/c-tees-pack-of-3-superhero-t-shirt-kids-ckt10099-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_superhero_print_t-shirt_for_kids_multi_ckt10099__1.jpg,Boy's Clothing,ishopping,1140,575
284,284,C-Tees Pack Of 2 Print T-Shirt For Kids Multi (CKT10098),https://www.ishopping.pk/c-tees-pack-of-2-t-shirt-kids-multi-ckt10098-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_2_print_t-shirt_for_kids_multi_ckt10098__1.jpg,Boy's Clothing,ishopping,760,390
285,285,C-Tees Thor Logo Print T-Shirt For Boys Yellow (CKT10094),https://www.ishopping.pk/c-tees-thor-logo-t-shirt-boys-ckt10094-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_thor_logo_print_t-shirt_for_boys_yellow_ckt10094__1.jpg,Boy's Clothing,ishopping,380,199
286,286,C-Tees Iron Man Face Print T-Shirt For Boys Yellow (CKT10093),https://www.ishopping.pk/c-tees-iron-man-face-t-shirt-boys-ckt10093-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_iron_man_face_print_t-shirt_for_boys_yellow_ckt10093__1.jpg,Boy's Clothing,ishopping,380,199
287,287,C-Tees Black Widow Print T-Shirt For Boys Black (CKT10090),https://www.ishopping.pk/c-tees-black-widow-t-shirt-boys-ckt10090-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_black_widow_print_t-shirt_for_boys_black_ckt10090__1.jpg,Boy's Clothing,ishopping,380,199
288,288,C-Tees Hogwarts Print T-Shirt For Boys Black (CKT10089),https://www.ishopping.pk/c-tees-hogwarts-t-shirt-boys-ckt10089-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_hogwarts_print_t-shirt_for_boys_black_ckt10089__1.jpg,Boy's Clothing,ishopping,380,199
289,289,C-Tees Pikachu Print T-Shirt For Boys Yellow (CKT10083),https://www.ishopping.pk/c-tees-pikachu-t-shirt-boys-ckt10083-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pikachu_print_t-shirt_for_boys_yellow_ckt10083__1.jpg,Boy's Clothing,ishopping,380,199
290,290,C-Tees Slythren Print T-Shirt For Boys Yellow (CKT10082),https://www.ishopping.pk/c-tees-slythren-t-shirt-boys-ckt10082-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_slythren_print_t-shirt_for_boys_yellow_ckt10082__1.jpg,Boy's Clothing,ishopping,380,199
291,291,C-Tees Superman Print T-Shirt For Boys Blue (CKT10081),https://www.ishopping.pk/c-tees-superman-t-shirt-boys-ckt10081-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_superman_print_t-shirt_for_boys_blue_ckt10081__1.jpg,Boy's Clothing,ishopping,380,199
292,292,C-Tees Tiger Print T-Shirt For Boys Blue (CKT10080),https://www.ishopping.pk/c-tees-tiger-print-t-shirt-boys-ckt10080-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_tiger_print_t-shirt_for_boys_blue_ckt10080__2.jpg,Boy's Clothing,ishopping,380,199
293,293,C-Tees Toy Story Print T-Shirt For Boys Black (CKT10079),https://www.ishopping.pk/c-tees-toy-story-t-shirt-boys-ckt10079-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_toy_story_print_t-shirt_for_boys_black_ckt10079__1.jpg,Boy's Clothing,ishopping,380,199
294,294,C-Tees Batman Print T-Shirt For Boys Black (CKT10077),https://www.ishopping.pk/c-tees-batman-t-shirt-boys-ckt10077-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_batman_print_t-shirt_for_boys_black_ckt10077__1.jpg,Boy's Clothing,ishopping,380,199
295,295,Bhai Bhai Garments Attached Waist Coat Shirt For Boys Mehroon,https://www.ishopping.pk/bhai-bhai-garments-waist-coat-shirt-boys-mehroon-bm.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/b/h/bhai_bhai_garments_attached_waist_coat_for_boy_shirt_mehroon_1.jpg,Boy's Clothing,ishopping,1090,-1
296,296,C-Tees Cookie Print T-Shirt For Boys Blue (CKT10076),https://www.ishopping.pk/c-tees-cookie-print-t-shirt-boys-ckt10076-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_cookie_print_t-shirt_for_boys_blue_ckt10076__1.jpg,Boy's Clothing,ishopping,380,199
297,297,C-Tees Flash Print T-Shirt For Boys Red (CKT10074),https://www.ishopping.pk/c-tees-flash-print-t-shirt-boys-ckt10074-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_flash_print_t-shirt_for_boys_red_ckt10074__1.jpg,Boy's Clothing,ishopping,380,199
298,298,C-Tees Minar-E-Pakistan Print T-Shirt For Boys Black (CKT10073),https://www.ishopping.pk/c-tees-minar-e-pakistan-t-shirt-boys-ckt10073-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_minar-e-pakistan_print_t-shirt_for_boys_black_ckt10073__1.jpg,Boy's Clothing,ishopping,380,199
299,299,C-Tees Pack Of 3 Print T-Shirt For Kids Multi (CKT10228),https://www.ishopping.pk/c-tees-pack-of-3-print-t-shirt-kids-ckt10228-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_print_t-shirt_for_kids_multi_ckt10228__1.jpg,Boy's Clothing,ishopping,599,-1
300,300,C-Tees Pack Of 2 Print T-Shirt For Kids Multi (CKT10225),https://www.ishopping.pk/c-tees-pack-of-2-t-shirt-kids-multi-ckt10225-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_2_print_t-shirt_for_kids_multi_ckt10225__1.jpg,Boy's Clothing,ishopping,760,390
301,301,C-Tees Pack Of 2 Print T-Shirt For Kids Multi (CKT10224),https://www.ishopping.pk/c-tees-pack-of-2-t-shirt-kids-multi-ckt10224-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_2_print_t-shirt_for_kids_multi_ckt10224__1.jpg,Boy's Clothing,ishopping,760,390
302,302,C-Tees Pack Of 3 Print T-Shirt For Kids Multi (CKT10223),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10223-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_print_t-shirt_for_kids_multi_ckt10223__1.jpg,Boy's Clothing,ishopping,1140,575
303,303,C-Tees Moustache Cartoon Print T-Shirt For Boys Blue (CKT10221),https://www.ishopping.pk/c-tees-moustache-cartoon-t-shirt-boys-ckt10221-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_moustache_cartoon_print_t-shirt_for_boys_blue_ckt10221__1.jpg,Boy's Clothing,ishopping,380,199
304,304,C-Tees Full Time Job Print T-Shirt For Boys Yellow (CKT10220),https://www.ishopping.pk/c-tees-full-time-job-t-shirt-boys-ckt10220-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_full_time_job_print_t-shirt_for_boys_yellow_ckt10220__1.jpg,Boy's Clothing,ishopping,380,199
305,305,C-Tees Quote Print T-Shirt For Boys Blue (CKT10217),https://www.ishopping.pk/c-tees-quote-t-shirt-boys-ckt10217-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_quote_print_t-shirt_for_boys_blue_ckt10217__1.jpg,Boy's Clothing,ishopping,199,-1
306,306,C-Tees Panda Print T-Shirt For Boys Black (CKT10216),https://www.ishopping.pk/c-tees-panda-t-shirt-boys-ckt10216-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_panda_print_t-shirt_for_boys_black_ckt10216__1.jpg,Boy's Clothing,ishopping,199,-1
307,307,C-Tees Thunder Cats Print T-Shirt For Boys Black (CKT10213),https://www.ishopping.pk/c-tees-thunder-cats-t-shirt-boys-ckt10213-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_thunder_cats_print_t-shirt_for_boys_black_ckt10213__1.jpg,Boy's Clothing,ishopping,380,199
308,308,C-Tees Superman 3D Logo Print T-Shirt For Boys Blue (CKT10212),https://www.ishopping.pk/c-tees-superman-3d-logo-t-shirt-boys-ckt10212-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_superman_3d_logo_print_t-shirt_for_boys_blue_ckt10212__1.jpg,Boy's Clothing,ishopping,380,199
309,309,C-Tees Happy Spongebob Print T-Shirt For Boys Yellow (CKT10211),https://www.ishopping.pk/c-tees-happy-spongebob-t-shirt-boys-ckt10211-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_happy_spongebob_print_t-shirt_for_boys_yellow_ckt10211__1.jpg,Boy's Clothing,ishopping,380,199
310,310,C-Tees King Print T-Shirt For Boys Black (CKT10210),https://www.ishopping.pk/c-tees-king-print-t-shirt-boys-ckt10210-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_king_print_t-shirt_for_boys_black_ckt10210__1.jpg,Boy's Clothing,ishopping,380,199
311,311,C-Tees Future CEO Print T-Shirt For Boys Blue (CKT10208),https://www.ishopping.pk/c-tees-future-ceo-t-shirt-boys-ckt10208-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_future_ceo_print_t-shirt_for_boys_blue_ckt10208__1.jpg,Boy's Clothing,ishopping,380,199
312,312,C-Tees Quote Print T-Shirt For Boys Yellow (CKT10207),https://www.ishopping.pk/c-tees-quote-print-t-shirt-boys-ckt10207-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_quote_print_t-shirt_for_boys_yellow_ckt10207__2.jpg,Boy's Clothing,ishopping,380,199
313,313,C-Tees Captain America Logo Print T-Shirt For Boys Blue (CKT10204),https://www.ishopping.pk/c-tees-captain-america-t-shirt-boys-ckt10204-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_captain_america_logo_print_t-shirt_for_boys_blue_ckt10204__1.jpg,Boy's Clothing,ishopping,199,-1
314,314,C-Tees Spiderman Logo Print T-Shirt For Boys Yellow (CKT10203),https://www.ishopping.pk/c-tees-spiderman-logo-t-shirt-boys-ckt10203-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_spiderman_logo_print_t-shirt_for_boys_yellow_ckt10203__1.jpg,Boy's Clothing,ishopping,380,199
315,315,C-Tees Batman Logo Print T-Shirt For Boys Red (CKT10202),https://www.ishopping.pk/c-tees-batman-logo-t-shirt-boys-ckt10202-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_batman_logo_print_t-shirt_for_boys_red_ckt10202__1.jpg,Boy's Clothing,ishopping,380,199
316,316,C-Tees Pack Of 2 Pakistan Day T-Shirt For Kids (CKT10113),https://www.ishopping.pk/c-tees-pack-of-2-pakistan-day-t-shirt-ckt10113-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pakistan_day_t-shirt_for_kids_multi_ckt10113__1.jpg,Boy's Clothing,ishopping,390,-1
317,317,C-Tees Iron Man Print T-Shirt For Boys Blue (CKT10105),https://www.ishopping.pk/c-tees-iron-man-t-shirt-boys-ckt10105-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_iron_man_print_t-shirt_for_boys_blue_ckt10105__1.jpg,Boy's Clothing,ishopping,380,199
318,318,C-Tees Deadpool Print T-Shirt For Boys Yellow (CKT10104),https://www.ishopping.pk/c-tees-deadpool-t-shirt-boys-ckt10104-tc-132817.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_deadpool_print_t-shirt_for_boys_yellow_ckt10104__1.jpg,Boy's Clothing,ishopping,380,199
319,319,C-Tees Quote Print T-Shirt For Boys Yellow (CKT10103),https://www.ishopping.pk/c-tees-quote-t-shirt-boys-ckt10103-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_quote_print_t-shirt_for_boys_yellow_ckt10103__1.jpg,Boy's Clothing,ishopping,380,199
320,320,C-Tees Black Panther Print T-Shirt For Boys Yellow (CKT10101),https://www.ishopping.pk/c-tees-black-panther-t-shirt-boys-ckt10101-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_black_panther_print_t-shirt_for_boys_yellow_ckt10101__1.jpg,Boy's Clothing,ishopping,380,199
321,321,C-Tees Pack Of 3 Characters Print T-Shirt For Kids (CKT10176),https://www.ishopping.pk/c-tees-pack-of-3-characters-t-shirt-kids-ckt10176-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_characters_print_t-shirt_for_kids_ckt10176__1.jpg,Boy's Clothing,ishopping,1140,575
322,322,C-Tees Pack Of 2 Iron Man Print T-Shirt For Kids (CKT10175),https://www.ishopping.pk/c-tees-pack-of-2-iron-man-t-shirt-kids-ckt10175-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_2_iron_man_print_t-shirt_for_kids_ckt10175__1.jpg,Boy's Clothing,ishopping,760,390
323,323,C-Tees Daffy Duck Print T-Shirt For Boys Black (CKT10171),https://www.ishopping.pk/c-tees-daffy-duck-t-shirt-boys-ckt10171-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_daffy_duck_print_t-shirt_for_boys_black_ckt10171__1.jpg,Boy's Clothing,ishopping,380,199
324,324,C-Tees Garfield Print T-Shirt For Boys Red (CKT10033),https://www.ishopping.pk/c-tees-garfield-t-shirt-boys-ckt10033-ct.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_garfield_print_t-shirt_for_boys_red_ckt10033__1.jpg,Boy's Clothing,ishopping,380,199
325,325,C-Tees Pack Of 2 Batman T-Shirt For Kids Black (CKT10028),https://www.ishopping.pk/c-tees-pack-of-2-batman-t-shirt-kids-ckt10028-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_2_batman_t-shirt_for_kids_black_ckt10028__3.jpg,Boy's Clothing,ishopping,760,390
326,326,C-Tees Pack Of 5 Plain T-Shirt For Kids Multi (CKT10063),https://www.ishopping.pk/c-tees-pack-of-5-t-shirt-kids-ckt10063-price-in-pakistan-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_5_plain_t-shirt_for_kids_multi_ckt10063__1.jpg,Boy's Clothing,ishopping,1400,649
327,327,C-Tees Pack Of 4 Plain T-Shirt For Kids Multi (CKT10062),https://www.ishopping.pk/c-tees-pack-of-4-t-shirt-kids-ckt10062-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_4_plain_t-shirt_for_kids_multi_ckt10062__1.jpg,Boy's Clothing,ishopping,1120,535
328,328,C-Tees Pack Of 3 Plain T-Shirt For Kids Multi (CKT10061),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10061-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_multi_ckt10061__1.jpg,Boy's Clothing,ishopping,840,399
329,329,C-Tees Pack Of 3 Plain T-Shirt For Kids Multi (CKT10060),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10060-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_multi_ckt10060__1.jpg,Boy's Clothing,ishopping,840,399
330,330,C-Tees Pack Of 3 Plain T-Shirt For Kids Multi (CKT10059),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10059-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_multi_ckt10059__1.jpg,Boy's Clothing,ishopping,840,399
